NI (c) Historical Data Viewer v2.0                             
Created: 04.12.2019 13:35:16.797 W. Europe Standard Time
Number of rows: 802
Interpolation interval: 1 seconds

Row;Time;\\MU15EM11015\R800\MU15EM11015\R800 Analyse Prozess\Indikator 2;\\MU15EM11015\R800\MU15EM11015\R800 Analyse Prozess\Leitfähigkeit;\\MU15EM11015\R800\MU15EM11015\R800 Analyse Prozess\Temperatur
234;13:24:40.031;50;7.05;45.3401
235;13:24:41.031;50;7.03238;45.3401
236;13:24:42.031;50;7.0124;45.3401
237;13:24:43.031;50;7.01;45.3401
238;13:24:44.031;50;6.99238;45.3312
239;13:24:45.031;50;6.98119;45.33
240;13:24:46.031;50;6.98;45.33
241;13:24:47.031;50;6.96238;45.33
242;13:24:48.031;50;6.95119;45.33
243;13:24:49.031;50;6.95;45.33
244;13:24:50.031;50;6.93238;45.33
245;13:24:51.031;50;6.92119;45.33
246;13:24:52.031;50;6.92;45.33
247;13:24:53.031;50;6.90238;45.33
248;13:24:54.031;50;6.89119;45.33
249;13:24:55.031;50;6.89;45.33
250;13:24:56.031;50;6.87238;45.33
251;13:24:57.031;50;6.8524;45.33
252;13:24:58.031;50;6.85;45.33
253;13:24:59.031;50;6.8412;45.3213
254;13:25:00.031;50;6.82238;45.3288
255;13:25:01.031;50;6.82;45.33
256;13:25:02.031;50;6.81119;45.3213
257;13:25:03.031;50;6.79238;45.3201
258;13:25:04.031;50;6.79;45.3201
259;13:25:05.031;50;6.78119;45.3288
260;13:25:06.031;50;6.76238;45.3213
261;13:25:07.031;50;6.76;45.3201
262;13:25:08.031;50;6.75119;45.3201
263;13:25:09.031;50;6.74119;45.3201
264;13:25:10.031;50;6.74;45.3201
265;13:25:11.031;50;6.72238;45.3201
266;13:25:12.031;50;6.7112;45.3201
267;13:25:13.031;50;6.71;45.3201
268;13:25:14.031;50;6.7012;45.3201
269;13:25:15.031;50;6.6824;45.3201
270;13:25:16.031;50;6.68;45.3201
271;13:25:17.031;50;6.6712;45.3201
272;13:25:18.031;50;6.66119;45.3113
273;13:25:19.031;50;6.66;45.3101
274;13:25:20.031;50;6.64238;45.3188
275;13:25:21.031;50;6.63119;45.3113
276;13:25:22.031;50;6.63;45.3101
277;13:25:23.031;50;6.62119;45.3188
278;13:25:24.031;50;6.60238;45.3113
279;13:25:25.031;50;6.6;45.3101
280;13:25:26.031;50;6.59119;45.3101
281;13:25:27.031;50;6.5812;45.3101
282;13:25:28.031;50;6.58;45.3101
283;13:25:29.031;50;6.5712;45.3101
284;13:25:30.031;50;6.5524;45.3101
285;13:25:31.031;50;6.55;45.3101
286;13:25:32.031;50;6.5412;45.3101
287;13:25:33.031;50;6.5312;45.3101
288;13:25:34.031;50;6.53;45.3101
289;13:25:35.031;50;6.52119;45.3012
290;13:25:36.031;50;6.51119;45.3088
291;13:25:37.031;50;6.51;45.31
292;13:25:38.031;50;6.50128;45.3012
293;13:25:39.031;50;6.48248;45.3
294;13:25:40.031;50;6.4801;45.3
295;13:25:41.031;50;6.4712;45.3
296;13:25:42.031;50;6.46129;45.3
297;13:25:43.031;50;6.4601;45.3
298;13:25:44.031;50;6.4513;45.3
299;13:25:45.031;50;6.4413;45.3
300;13:25:46.031;50;6.4401;45.3
301;13:25:47.031;50;6.43121;45.3
302;13:25:48.031;50;6.42129;45.3
303;13:25:49.031;50;6.4201;45.3
304;13:25:50.031;50;6.4113;45.3
305;13:25:51.031;50;6.4013;45.3
306;13:25:52.031;50;6.4001;45.3
307;13:25:53.031;50;6.3912;45.3
308;13:25:54.031;50;6.38128;45.3
309;13:25:55.031;50;6.3801;45.3
310;13:25:56.031;50;6.3801;45.3
311;13:25:57.031;50;6.37129;45.3
312;13:25:58.031;50;6.3701;45.3
313;13:25:59.031;50;6.3613;45.3
314;13:26:00.031;50;6.35121;45.3
315;13:26:01.031;50;6.35;45.3
316;13:26:02.031;50;6.34129;45.2912
317;13:26:03.031;50;6.3313;45.29
318;13:26:04.031;50;6.3301;45.29
319;13:26:05.031;50;6.3213;45.29
320;13:26:06.031;50;6.31121;45.29
321;13:26:07.031;50;6.31;45.29
322;13:26:08.031;50;6.30129;45.29
323;13:26:09.031;50;6.2913;45.29
324;13:26:10.031;50;6.2901;45.29
325;13:26:11.031;50;6.2901;45.29
326;13:26:12.031;50;6.28129;45.29
327;13:26:13.031;50;6.2801;45.29
328;13:26:14.031;50;6.27121;45.29
329;13:26:15.031;50;6.26129;45.29
330;13:26:16.031;50;6.2601;45.29
331;13:26:17.031;50;6.2513;45.2812
332;13:26:18.031;50;6.2413;45.28
333;13:26:19.031;50;6.2401;45.28
334;13:26:20.031;50;6.2401;45.28
335;13:26:21.031;50;6.23132;45.28
336;13:26:22.031;50;6.2301;45.28
337;13:26:23.031;50;6.22123;45.28
338;13:26:24.031;50;6.21131;45.28
339;13:26:25.031;50;6.2101;45.28
340;13:26:26.031;50;6.20132;45.28
341;13:26:27.031;50;6.2001;45.28
342;13:26:28.031;50;6.2001;45.28
343;13:26:29.031;50;6.19132;45.28
344;13:26:30.031;50;6.18123;45.28
345;13:26:31.031;50;6.18;45.28
346;13:26:32.031;50;6.17131;45.28
347;13:26:33.031;50;6.16132;45.28
348;13:26:34.031;50;6.1601;45.28
349;13:26:35.031;50;6.1601;45.2712
350;13:26:36.031;50;6.15132;45.27
351;13:26:37.031;50;6.1501;45.27
352;13:26:38.031;50;6.14123;45.27
353;13:26:39.031;50;6.13131;45.27
354;13:26:40.031;50;6.1301;45.27
355;13:26:41.031;50;6.1301;45.27
356;13:26:42.031;50;6.12134;45.27
357;13:26:43.031;50;6.1201;45.27
358;13:26:44.031;50;6.11135;45.27
359;13:26:45.031;50;6.1101;45.27
360;13:26:46.031;50;6.1101;45.27
361;13:26:47.031;50;6.10126;45.27
362;13:26:48.031;50;6.09133;45.2612
363;13:26:49.031;50;6.0901;45.26
364;13:26:50.031;50;6.08134;45.2687
365;13:26:51.031;50;6.0801;45.2612
366;13:26:52.031;50;6.0801;45.26
367;13:26:53.031;50;6.07134;45.26
368;13:26:54.031;50;6.06125;45.26
369;13:26:55.031;50;6.06;45.26
370;13:26:56.031;50;6.06;45.26
371;13:26:57.031;50;6.05133;45.26
372;13:26:58.031;50;6.0501;45.26
373;13:26:59.031;50;6.04134;45.26
374;13:27:00.031;50;6.0401;45.26
375;13:27:01.031;50;6.0401;45.26
376;13:27:02.031;50;6.03126;45.26
377;13:27:03.031;50;6.02124;45.26
378;13:27:04.031;50;6.02;45.26
379;13:27:05.031;50;6.02;45.26
380;13:27:06.031;50;6.01124;45.26
381;13:27:07.031;50;6.01;45.26
382;13:27:08.031;50;6.00124;45.2512
383;13:27:09.031;50;6;45.25
384;13:27:10.031;50;6;45.25
385;13:27:11.031;50;5.99124;45.25
386;13:27:12.031;50;5.99;45.25
387;13:27:13.031;50;5.99;45.25
388;13:27:14.031;50;5.98125;45.25
389;13:27:15.031;50;5.97125;45.25
390;13:27:16.031;50;5.97;45.25
391;13:27:17.031;50;5.97;45.25
392;13:27:18.031;50;5.96125;45.25
393;13:27:19.031;50;5.96;45.25
394;13:27:20.031;50;5.96;45.25
395;13:27:21.031;50;5.95124;45.25
396;13:27:22.031;50;5.95;45.25
397;13:27:23.031;50;5.94124;45.25
398;13:27:24.031;50;5.94;45.25
399;13:27:25.031;50;5.94;45.25
400;13:27:26.031;50;5.93124;45.25
401;13:27:27.031;50;5.93;45.25
402;13:27:28.031;50;5.93;45.25
403;13:27:29.031;50;5.92125;45.2413
404;13:27:30.031;50;5.92;45.2401
405;13:27:31.031;50;5.92;45.2401
406;13:27:32.031;50;5.91125;45.2401
407;13:27:33.031;50;5.90125;45.2401
408;13:27:34.031;50;5.9;45.2401
409;13:27:35.031;50;5.9;45.2401
410;13:27:36.031;50;5.89125;45.2401
411;13:27:37.031;50;5.89;45.2401
412;13:27:38.031;50;5.89;45.2401
413;13:27:39.031;50;5.88124;45.2401
414;13:27:40.031;50;5.88;45.2401
415;13:27:41.031;50;5.87124;45.2401
416;13:27:42.031;50;5.87;45.2401
417;13:27:43.031;50;5.87;45.2401
418;13:27:44.031;50;5.86125;45.2401
419;13:27:45.031;50;5.86;45.2401
420;13:27:46.031;50;5.86;45.2401
421;13:27:47.031;50;5.85125;45.2401
422;13:27:48.031;50;5.85;45.2401
423;13:27:49.031;50;5.85;45.2401
424;13:27:50.031;50;5.84125;45.2401
425;13:27:51.031;50;5.84;45.2401
426;13:27:52.031;50;5.84;45.2401
427;13:27:53.031;50;5.83125;45.2401
428;13:27:54.031;50;5.83;45.2401
429;13:27:55.031;50;5.83;45.2401
430;13:27:56.031;50;5.82124;45.2401
431;13:27:57.031;50;5.82;45.2401
432;13:27:58.031;50;5.82;45.2401
433;13:27:59.031;50;5.81125;45.2313
434;13:28:00.031;50;5.81;45.23
435;13:28:01.031;50;5.81;45.23
436;13:28:02.031;50;5.80125;45.23
437;13:28:03.031;50;5.8;45.23
438;13:28:04.031;50;5.8;45.23
439;13:28:05.031;50;5.79125;45.23
440;13:28:06.031;50;5.79;45.23
441;13:28:07.031;50;5.79;45.23
442;13:28:08.031;50;5.78125;45.23
443;13:28:09.031;50;5.78;45.23
444;13:28:10.031;50;5.78;45.23
445;13:28:11.031;50;5.77125;45.23
446;13:28:12.031;50;5.77;45.23
447;13:28:13.031;50;5.77;45.23
448;13:28:14.031;50;5.77;45.2213
449;13:28:15.031;50;5.76125;45.2201
450;13:28:16.031;50;5.76;45.2201
451;13:28:17.031;50;5.76;45.2288
452;13:28:18.031;50;5.75125;45.23
453;13:28:19.031;50;5.75;45.23
454;13:28:20.031;50;5.75;45.2213
455;13:28:21.031;50;5.75;45.2201
456;13:28:22.031;50;5.75;45.2201
457;13:28:23.031;50;5.74125;45.2201
458;13:28:24.031;50;5.74;45.2201
459;13:28:25.031;50;5.74;45.22
460;13:28:26.031;50;5.74;45.22
461;13:28:27.031;50;5.73125;45.22
462;13:28:28.031;50;5.73;45.22
463;13:28:29.031;50;5.73;45.22
464;13:28:30.031;50;5.72125;45.22
465;13:28:31.031;50;5.72;45.22
466;13:28:32.031;50;5.72;45.22
467;13:28:33.031;50;5.72;45.22
468;13:28:34.031;50;5.72;45.22
469;13:28:35.031;50;5.71125;45.22
470;13:28:36.031;50;5.71;45.22
471;13:28:37.031;50;5.71;45.22
472;13:28:38.031;50;5.71;45.22
473;13:28:39.031;50;5.70125;45.2113
474;13:28:40.031;50;5.7;45.2101
475;13:28:41.031;50;5.7;45.2101
476;13:28:42.031;50;5.7;45.2101
477;13:28:43.031;50;5.7;45.2101
478;13:28:44.031;50;5.69134;45.2101
479;13:28:45.031;50;5.6901;45.2101
480;13:28:46.031;50;5.6901;45.2101
481;13:28:47.031;50;5.6901;45.2101
482;13:28:48.031;50;5.68126;45.2101
483;13:28:49.031;50;5.68;45.2101
484;13:28:50.031;50;5.68;45.2101
485;13:28:51.031;50;5.68;45.2101
486;13:28:52.031;50;5.68;45.2101
487;13:28:53.031;50;5.67133;45.2101
488;13:28:54.031;50;5.6701;45.2101
489;13:28:55.031;50;5.6701;45.2101
490;13:28:56.031;50;5.6701;45.2101
491;13:28:57.031;50;5.66135;45.2013
492;13:28:58.031;50;5.6601;45.2001
493;13:28:59.031;50;5.6601;45.2088
494;13:29:00.031;50;5.6601;45.2013
495;13:29:01.031;50;5.6601;45.2001
496;13:29:02.031;50;5.65136;45.2088
497;13:29:03.031;50;5.6501;45.21
498;13:29:04.031;50;5.6501;45.21
499;13:29:05.031;50;5.6501;45.21
500;13:29:06.031;50;5.64126;45.21
501;13:29:07.031;50;5.64;45.21
502;13:29:08.031;50;5.64;45.21
503;13:29:09.031;50;5.64;45.2013
504;13:29:10.031;50;5.64;45.2001
505;13:29:11.031;50;5.63133;45.2088
506;13:29:12.031;50;5.6301;45.21
507;13:29:13.031;50;5.6301;45.21
508;13:29:14.031;50;5.6301;45.21
509;13:29:15.031;50;5.6301;45.2013
510;13:29:16.031;50;5.6301;45.2001
511;13:29:17.031;50;5.62136;45.2001
512;13:29:18.031;50;5.6201;45.2001
513;13:29:19.031;50;5.6201;45.2001
514;13:29:20.031;50;5.61136;45.2001
515;13:29:21.031;50;5.6101;45.2001
516;13:29:22.031;50;5.6101;45.2001
517;13:29:23.031;50;5.6101;45.2001
518;13:29:24.031;50;5.6101;45.2001
519;13:29:25.031;50;5.6101;45.2001
520;13:29:26.031;50;5.60126;45.2001
521;13:29:27.031;50;5.6;45.2001
522;13:29:28.031;50;5.6;45.2001
523;13:29:29.031;50;5.6;45.2001
524;13:29:30.031;50;5.59134;45.2001
525;13:29:31.031;50;5.5901;45.2001
526;13:29:32.031;50;5.5901;45.2001
527;13:29:33.031;50;5.5901;45.2001
528;13:29:34.031;50;5.5901;45.2001
529;13:29:35.031;50;5.5901;45.2088
530;13:29:36.031;50;5.58136;45.2013
531;13:29:37.031;50;5.5801;45.2001
532;13:29:38.031;50;5.5801;45.2001
533;13:29:39.031;50;5.5801;45.2001
534;13:29:40.031;50;5.5801;45.2001
535;13:29:41.031;50;5.5801;45.2001
536;13:29:42.031;50;5.57135;45.2001
537;13:29:43.031;50;5.5701;45.2001
538;13:29:44.031;50;5.5701;45.2001
539;13:29:45.031;50;5.5701;45.2001
540;13:29:46.031;50;5.5701;45.2001
541;13:29:47.031;50;5.56127;45.2001
542;13:29:48.031;50;5.56;45.2001
543;13:29:49.031;50;5.56;45.2001
544;13:29:50.031;50;5.56;45.2001
545;13:29:51.031;50;5.56;45.2001
546;13:29:52.031;50;5.56;45.2001
547;13:29:53.031;50;5.55134;45.2001
548;13:29:54.031;50;5.5501;45.2001
549;13:29:55.031;50;5.5501;45.2001
550;13:29:56.031;50;5.5501;45.2001
551;13:29:57.031;50;5.5501;45.2001
552;13:29:58.031;50;5.5501;45.2001
553;13:29:59.031;50;5.54135;45.2001
554;13:30:00.031;50;5.5401;45.2001
555;13:30:01.031;50;5.5401;45.2001
556;13:30:02.031;50;5.5401;45.2001
557;13:30:03.031;50;5.53136;45.2001
558;13:30:04.031;50;5.5301;45.2001
559;13:30:05.031;50;5.5301;45.2001
560;13:30:06.031;50;5.5301;45.2
561;13:30:07.031;50;5.5301;45.2
562;13:30:08.031;50;5.5301;45.2
563;13:30:09.031;50;5.5301;45.1913
564;13:30:10.031;50;5.5301;45.19
565;13:30:11.031;50;5.52127;45.19
566;13:30:12.031;50;5.52;45.19
567;13:30:13.031;50;5.52;45.19
568;13:30:14.031;50;5.52;45.1987
569;13:30:15.031;50;5.52;45.1912
570;13:30:16.031;50;5.52;45.19
571;13:30:17.031;50;5.51133;45.19
572;13:30:18.031;50;5.5101;45.19
573;13:30:19.031;50;5.5101;45.19
574;13:30:20.031;50;5.5101;45.19
575;13:30:21.031;50;5.5101;45.19
576;13:30:22.031;50;5.5101;45.19
577;13:30:23.031;50;5.50136;45.19
578;13:30:24.031;50;5.50001;45.19
579;13:30:25.031;50;5.5;45.19
580;13:30:26.031;50;5.5;45.19
581;13:30:27.031;50;5.5;45.19
582;13:30:28.031;50;5.5;45.19
583;13:30:29.031;50;5.49134;45.19
584;13:30:30.031;50;5.4901;45.19
585;13:30:31.031;50;5.4901;45.19
586;13:30:32.031;50;5.4901;45.19
587;13:30:33.031;50;5.4901;45.19
588;13:30:34.031;50;5.4901;45.19
589;13:30:35.031;50;5.4901;45.19
590;13:30:36.031;50;5.48136;45.19
591;13:30:37.031;50;5.4801;45.19
592;13:30:38.031;50;5.4801;45.19
593;13:30:39.031;50;5.4801;45.19
594;13:30:40.031;50;5.4801;45.19
595;13:30:41.031;50;5.4801;45.19
596;13:30:42.031;50;5.47127;45.19
597;13:30:43.031;50;5.47;45.19
598;13:30:44.031;50;5.47;45.19
599;13:30:45.031;50;5.47;45.19
600;13:30:46.031;50;5.47;45.19
601;13:30:47.031;50;5.47;45.19
602;13:30:48.031;50;5.47;45.1813
603;13:30:49.031;50;5.47;45.18
604;13:30:50.031;50;5.46133;45.1887
605;13:30:51.031;50;5.4601;45.1899
606;13:30:52.031;50;5.4601;45.1899
607;13:30:53.031;50;5.4601;45.1812
608;13:30:54.031;50;5.4601;45.18
609;13:30:55.031;50;5.4601;45.18
610;13:30:56.031;50;5.4601;45.1887
611;13:30:57.031;50;5.45136;45.1899
612;13:30:58.031;50;5.4501;45.1899
613;13:30:59.031;50;5.4501;45.1812
614;13:31:00.031;50;5.4501;45.1887
615;13:31:01.031;50;5.4501;45.1899
616;13:31:02.031;50;5.4501;45.1899
617;13:31:03.031;50;5.4501;45.1899
618;13:31:04.031;50;5.4501;45.1899
619;13:31:05.031;50;5.44136;45.1899
620;13:31:06.031;50;5.4401;45.1812
621;13:31:07.031;50;5.4401;45.18
622;13:31:08.031;50;5.4401;45.18
623;13:31:09.031;50;5.4401;45.1887
624;13:31:10.031;50;5.4401;45.1899
625;13:31:11.031;50;5.4401;45.1812
626;13:31:12.031;50;5.43127;45.18
627;13:31:13.031;50;5.43;45.18
628;13:31:14.031;50;5.43;45.1887
629;13:31:15.031;50;5.43;45.1899
630;13:31:16.031;50;5.43;45.1899
631;13:31:17.031;50;5.43;45.1812
632;13:31:18.031;50;5.43;45.18
633;13:31:19.031;50;5.43;45.18
634;13:31:20.031;50;5.42134;45.18
635;13:31:21.031;50;5.4201;45.18
636;13:31:22.031;50;5.4201;45.18
637;13:31:23.031;50;5.4201;45.18
638;13:31:24.031;50;5.4201;45.18
639;13:31:25.031;50;5.4201;45.18
640;13:31:26.031;50;5.4201;45.18
641;13:31:27.031;50;5.4201;45.18
642;13:31:28.031;50;5.4201;45.18
